STATISTIC Label,Year,Country,Sex,Origin or Destination,UNIT,VALUE,MigrationDirection,Total Migration
Estimated Migration (Persons in April),0.3746343246326776,Australia,Both sexes,Immigrants: All origins,Thousand,-0.11887326664030388,1,1.2557610579923737
Estimated Migration (Persons in April),0.3746343246326776,Australia,Male,Net migration,Thousand,-0.7378281513865182,0,-0.36319382675384065
Estimated Migration (Persons in April),0.3746343246326776,Australia,Male,Emigrants: All destinations,Thousand,-0.14466305350472944,0,0.22997127112794816
Estimated Migration (Persons in April),0.3746343246326776,Australia,Male,Immigrants: All origins,Thousand,-0.30584922140738946,1,1.0687851032252882
Estimated Migration (Persons in April),0.3746343246326776,Australia,Female,Net migration,Thousand,-0.6733536842254542,0,-0.29871935959277657
Estimated Migration (Persons in April),0.3746343246326776,Australia,Female,Emigrants: All destinations,Thousand,-0.2929543279751766,0,0.08167999665750098
Estimated Migration (Persons in April),0.3746343246326776,Australia,Female,Immigrants: All origins,Thousand,-0.38966602871677264,1,0.984968295915905
Estimated Migration (Persons in April),0.3746343246326776,Other countries (23),Both sexes,Net migration,Thousand,-0.34453390170402787,0,0.030100422928649728
Estimated Migration (Persons in April),0.3746343246326776,Other countries (23),Both sexes,Emigrants: All destinations,Thousand,0.06165524141067535,0,0.43628956604335295
Estimated Migration (Persons in April),0.3746343246326776,Other countries (23),Both sexes,Immigrants: All origins,Thousand,0.30021076990661205,1,1.6748450945392896
Estimated Migration (Persons in April),0.3746343246326776,Other countries (23),Male,Net migration,Thousand,-0.44769304916173025,0,-0.07305872452905265
Estimated Migration (Persons in April),0.3746343246326776,Other countries (23),Male,Emigrants: All destinations,Thousand,-0.22847986081411262,0,0.14615446381856498
Estimated Migration (Persons in April),0.3746343246326776,Other countries (23),Male,Immigrants: All origins,Thousand,-0.09953092649198464,1,1.275103398140693
Estimated Migration (Persons in April),0.3746343246326776,Other countries (23),Female,Net migration,Thousand,-0.4734828360261559,0,-0.09884851139347828
Estimated Migration (Persons in April),0.3746343246326776,Other countries (23),Female,Emigrants: All destinations,Thousand,-0.2800594345429639,0,0.0945748900897137
Estimated Migration (Persons in April),0.3746343246326776,Other countries (23),Female,Immigrants: All origins,Thousand,-0.17690028708526145,1,1.1977340375474161
Estimated Migration (Persons in April),0.3746343246326776,All countries,Both sexes,Net migration,Thousand,-0.4734828360261559,0,-0.09884851139347828
Estimated Migration (Persons in April),0.3746343246326776,All countries,Both sexes,Emigrants: All destinations,Thousand,4.06551965211275,0,4.440153976745427
Estimated Migration (Persons in April),0.3746343246326776,All countries,Both sexes,Immigrants: All origins,Thousand,4.175126246286559,1,5.549760570919236
Estimated Migration (Persons in April),0.3746343246326776,All countries,Male,Net migration,Thousand,-0.9054617660052846,0,-0.5308274413726071
Estimated Migration (Persons in April),0.3746343246326776,All countries,Male,Emigrants: All destinations,Thousand,2.124838190564723,0,2.4994725151974007
Estimated Migration (Persons in April),0.3746343246326776,All countries,Male,Immigrants: All origins,Thousand,1.7960184080432966,1,3.170652732675974
Estimated Migration (Persons in April),0.3746343246326776,All countries,Female,Net migration,Thousand,-0.14466305350472944,0,0.22997127112794816
Estimated Migration (Persons in April),0.3746343246326776,All countries,Female,Emigrants: All destinations,Thousand,1.364039478064168,0,1.7386738026968456
Estimated Migration (Persons in April),0.3746343246326776,All countries,Female,Immigrants: All origins,Thousand,1.7960184080432966,1,3.170652732675974
Estimated Migration (Persons in April),0.3746343246326776,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,Thousand,0.11323481513952648,0,0.4878691397722041
Estimated Migration (Persons in April),0.3746343246326776,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,Thousand,-0.09953092649198464,0,0.27510339814069296
Estimated Migration (Persons in April),0.3746343246326776,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,Thousand,0.5903458721314002,1,1.9649801967640779
Estimated Migration (Persons in April),0.3746343246326776,EU14 excl Irl (UK & Ireland),Male,Net migration,Thousand,-0.36387624185234707,0,0.010758082780330525
Estimated Migration (Persons in April),0.3746343246326776,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,Thousand,-0.3832185820006662,0,-0.008584257367988624
Estimated Migration (Persons in April),0.3746343246326776,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,Thousand,-0.17045284036915506,1,1.2041814842635226
Estimated Migration (Persons in April),0.3746343246326776,EU14 excl Irl (UK & Ireland),Female,Net migration,Thousand,-0.09953092649198464,0,0.27510339814069296
Estimated Migration (Persons in April),0.3746343246326776,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,Thousand,-0.2929543279751766,0,0.08167999665750098
Estimated Migration (Persons in April),0.3746343246326776,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,Thousand,0.18415672901669697,1,1.5587910536493745
Estimated Migration (Persons in April),0.3746343246326776,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,Thousand,-1.0730953806240509,0,-0.6984610559913733
Estimated Migration (Persons in April),0.3746343246326776,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,Thousand,1.0481145889749544,0,1.422748913607632
Estimated Migration (Persons in April),0.3746343246326776,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,Thousand,0.5516611918347617,1,1.9262955164674394
Estimated Migration (Persons in April),0.3746343246326776,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,Thousand,-1.0086209134629869,0,-0.6339865888303093
Estimated Migration (Persons in April),0.3746343246326776,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,Thousand,0.4549494910931657,0,0.8295838157258433
Estimated Migration (Persons in April),0.3746343246326776,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,Thousand,0.02297056111403697,1,1.3976048857467145
Estimated Migration (Persons in April),0.3746343246326776,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,Thousand,-0.6411164506449222,0,-0.2664821260122446
Estimated Migration (Persons in April),0.3746343246326776,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,Thousand,0.01652311439793048,0,0.39115743903060807
Estimated Migration (Persons in April),0.3746343246326776,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,Thousand,-0.04795135276313352,1,1.326682971869544
Estimated Migration (Persons in April),0.468292905790847,United Kingdom (1),Both sexes,Net migration,Thousand,-0.9763836798824549,0,-0.5080907740916079
Estimated Migration (Persons in April),0.468292905790847,United Kingdom (1),Both sexes,Emigrants: All destinations,Thousand,0.40981736408042096,0,0.878110269871268
Estimated Migration (Persons in April),0.468292905790847,United Kingdom (1),Both sexes,Immigrants: All origins,Thousand,0.010075667681824102,1,1.478368573472671
Estimated Migration (Persons in April),0.468292905790847,United Kingdom (1),Male,Net migration,Thousand,-0.8861194258569655,0,-0.4178265200661185
Estimated Migration (Persons in April),0.468292905790847,United Kingdom (1),Male,Emigrants: All destinations,Thousand,-0.009266672466495027,0,0.45902623332435194
Estimated Migration (Persons in April),0.468292905790847,United Kingdom (1),Male,Immigrants: All origins,Thousand,-0.31874411483960224,1,1.1495487909512447
Estimated Migration (Persons in April),0.468292905790847,United Kingdom (1),Female,Net migration,Thousand,-0.6669062375093479,0,-0.19861333171850087
Estimated Migration (Persons in April),0.468292905790847,United Kingdom (1),Female,Emigrants: All destinations,Thousand,-0.16400539365304864,0,0.30428751213779837
Estimated Migration (Persons in April),0.468292905790847,United Kingdom (1),Female,Immigrants: All origins,Thousand,-0.24782220096243188,1,1.2204707048284151
Estimated Migration (Persons in April),0.468292905790847,United States,Both sexes,Net migration,Thousand,-0.6604587907932414,0,-0.19216588500239445
Estimated Migration (Persons in April),0.468292905790847,United States,Both sexes,Emigrants: All destinations,Thousand,-0.38966602871677264,0,0.07862687707407434
Estimated Migration (Persons in April),0.468292905790847,United States,Both sexes,Immigrants: All origins,Thousand,-0.4670353893100494,1,1.0012575164807975
Estimated Migration (Persons in April),0.468292905790847,United States,Male,Net migration,Thousand,-0.6604587907932414,0,-0.19216588500239445
Estimated Migration (Persons in April),0.468292905790847,United States,Male,Emigrants: All destinations,Thousand,-0.4412456024456239,0,0.027047303345223095
Estimated Migration (Persons in April),0.468292905790847,United States,Male,Immigrants: All origins,Thousand,-0.525062409755007,1,0.94323049603584
Estimated Migration (Persons in April),0.468292905790847,United States,Female,Net migration,Thousand,-0.5766419834838582,0,-0.10834907769301122
Estimated Migration (Persons in April),0.468292905790847,United States,Female,Emigrants: All destinations,Thousand,-0.525062409755007,0,-0.05676950396415997
Estimated Migration (Persons in April),0.468292905790847,United States,Female,Immigrants: All origins,Thousand,-0.525062409755007,1,0.94323049603584
Estimated Migration (Persons in April),0.468292905790847,Canada,Both sexes,Net migration,Thousand,-0.6991434710898798,0,-0.23085056529903286
Estimated Migration (Persons in April),0.468292905790847,Canada,Both sexes,Emigrants: All destinations,Thousand,-0.4219032622973046,0,0.046389643493542354
Estimated Migration (Persons in April),0.468292905790847,Canada,Both sexes,Immigrants: All origins,Thousand,-0.5444047499033262,1,0.9238881558875207
Estimated Migration (Persons in April),0.468292905790847,Canada,Male,Net migration,Thousand,-0.6733536842254542,0,-0.20506077843460718
Estimated Migration (Persons in April),0.468292905790847,Canada,Male,Emigrants: All destinations,Thousand,-0.4670353893100494,0,0.0012575164807975825
Estimated Migration (Persons in April),0.468292905790847,Canada,Male,Immigrants: All origins,Thousand,-0.5637470900516455,1,0.9045458157392015
Estimated Migration (Persons in April),0.468292905790847,Canada,Female,Net migration,Thousand,-0.6024317703482839,0,-0.1341388645574369
Estimated Migration (Persons in April),0.468292905790847,Canada,Female,Emigrants: All destinations,Thousand,-0.5315098564711135,0,-0.0632169506802665
Estimated Migration (Persons in April),0.468292905790847,Canada,Female,Immigrants: All origins,Thousand,-0.5572996433355389,1,0.9109932624553081
Estimated Migration (Persons in April),0.468292905790847,Australia,Both sexes,Net migration,Thousand,-0.8280924054120078,0,-0.3597994996211608
Estimated Migration (Persons in April),0.468292905790847,Australia,Both sexes,Emigrants: All destinations,Thousand,0.09389247499120734,0,0.5621853807820543
Estimated Migration (Persons in April),0.468292905790847,Australia,Both sexes,Immigrants: All origins,Thousand,-0.15755794693694225,1,1.3107349588539048
Estimated Migration (Persons in April),0.468292905790847,Australia,Male,Net migration,Thousand,-0.782960278399263,0,-0.314667372608416
Estimated Migration (Persons in April),0.468292905790847,Australia,Male,Emigrants: All destinations,Thousand,-0.15111050022083589,0,0.3171824055700111
Estimated Migration (Persons in April),0.468292905790847,Australia,Male,Immigrants: All origins,Thousand,-0.35098134842013423,1,1.1173115573707126
Estimated Migration (Persons in April),0.468292905790847,Australia,Female,Net migration,Thousand,-0.621774110496603,0,-0.15348120470575605
Estimated Migration (Persons in April),0.468292905790847,Australia,Female,Emigrants: All destinations,Thousand,-0.3316390082718151,0,0.1366538975190319
Estimated Migration (Persons in April),0.468292905790847,Australia,Female,Immigrants: All origins,Thousand,-0.3832185820006662,1,1.0850743237901808
Estimated Migration (Persons in April),0.468292905790847,Other countries (23),Both sexes,Net migration,Thousand,-0.8409872988442206,0,-0.37269439305337365
Estimated Migration (Persons in April),0.468292905790847,Other countries (23),Both sexes,Emigrants: All destinations,Thousand,0.17770928230059047,0,0.6460021880914375
Estimated Migration (Persons in April),0.468292905790847,Other countries (23),Both sexes,Immigrants: All origins,Thousand,-0.08663603305977188,1,1.381656872731075
Estimated Migration (Persons in April),0.468292905790847,Other countries (23),Male,Net migration,Thousand,-0.7700653849670502,0,-0.30177247917620326
Estimated Migration (Persons in April),0.468292905790847,Other countries (23),Male,Emigrants: All destinations,Thousand,-0.13821560678862307,0,0.33007729900222393
Estimated Migration (Persons in April),0.468292905790847,Other countries (23),Male,Immigrants: All origins,Thousand,-0.3316390082718151,1,1.136653897519032
Estimated Migration (Persons in April),0.468292905790847,Other countries (23),Female,Net migration,Thousand,-0.6475638973610286,0,-0.17927099157018161
